order_id,customer_id,order_placement_date,on_time,in_full,otif
fap423102501,789102,2022-04-20,0,1,0
fap423102601,789102,2022-04-20,1,0,0
fap423103103,789103,2022-04-20,1,0,0
fap423122201,789122,2022-04-20,1,0,0
fap423122402,789122,2022-04-20,0,0,0
fap423201303,789201,2022-04-20,0,1,0
fap423201601,789201,2022-04-20,1,0,0
fap423202602,789202,2022-04-20,1,0,0
fap423203602,789203,2022-04-20,1,1,1
fap423220501,789220,2022-04-20,1,0,0
fap423220502,789220,2022-04-20,0,1,0
fap423221203,789221,2022-04-20,1,1,1
fap423221303,789221,2022-04-20,1,1,1
fap423301303,789301,2022-04-20,0,0,0
fap423301502,789301,2022-04-20,1,0,0
fap423303503,789303,2022-04-20,1,0,0
fap423303603,789303,2022-04-20,0,1,0
fap423320502,789320,2022-04-20,1,0,0
fap423321202,789321,2022-04-20,1,1,1
fap423321501,789321,2022-04-20,0,1,0
fap423402301,789402,2022-04-20,0,1,0
fap423402402,789402,2022-04-20,1,0,0
fap423403503,789403,2022-04-20,1,1,1
fap423421402,789421,2022-04-20,0,0,0
fap423421501,789421,2022-04-20,0,0,0
fap423421503,789421,2022-04-20,0,0,0
fap423422403,789422,2022-04-20,1,0,0
fap423422601,789422,2022-04-20,0,1,0
fap423501303,789501,2022-04-20,1,1,1
fap423503501,789503,2022-04-20,0,1,0
fap423503602,789503,2022-04-20,1,0,0
fap423520402,789520,2022-04-20,0,1,0
fap423520601,789520,2022-04-20,1,0,0
fap423521201,789521,2022-04-20,1,0,0
fap423522102,789522,2022-04-20,0,1,0
fap423522501,789522,2022-04-20,0,1,0
fap423522503,789522,2022-04-20,0,1,0
fap423601601,789601,2022-04-20,1,0,0
fap423603503,789603,2022-04-20,1,0,0
fap423603601,789603,2022-04-20,1,1,1
fap423621601,789621,2022-04-20,1,0,0
fap423622502,789622,2022-04-20,1,0,0
fap423622503,789622,2022-04-20,0,1,0
fap423702502,789702,2022-04-20,1,0,0
fap423703401,789703,2022-04-20,1,0,0
fap423720203,789720,2022-04-20,1,1,1
fap423720401,789720,2022-04-20,0,0,0
fap423720502,789720,2022-04-20,1,0,0
fap423721501,789721,2022-04-20,1,1,1
fap423902602,789902,2022-04-20,1,0,0
fap423903402,789903,2022-04-20,1,0,0
fap422101503,789101,2022-04-21,1,1,1
fap422102301,789102,2022-04-21,1,0,0
fap422103401,789103,2022-04-21,1,0,0
fap422121303,789121,2022-04-21,0,1,0
fap422122103,789122,2022-04-21,0,0,0
fap422122502,789122,2022-04-21,1,0,0
fap422201603,789201,2022-04-21,1,0,0
fap422202402,789202,2022-04-21,1,0,0
fap422203403,789203,2022-04-21,1,0,0
fap422220501,789220,2022-04-21,1,0,0
fap422221603,789221,2022-04-21,1,1,1
fap422301601,789301,2022-04-21,1,0,0
fap422320602,789320,2022-04-21,1,0,0
fap422321201,789321,2022-04-21,1,1,1
fap422401203,789401,2022-04-21,0,1,0
fap422401302,789401,2022-04-21,1,1,1
fap422401603,789401,2022-04-21,0,1,0
fap422403603,789403,2022-04-21,1,1,1
fap422420202,789420,2022-04-21,0,1,0
fap422421103,789421,2022-04-21,0,0,0
fap422421602,789421,2022-04-21,0,0,0
fap422422103,789422,2022-04-21,1,1,1
fap422422302,789422,2022-04-21,0,0,0
fap422422501,789422,2022-04-21,0,1,0
fap422501402,789501,2022-04-21,1,1,1
fap422503501,789503,2022-04-21,0,1,0
fap422503601,789503,2022-04-21,1,1,1
fap422520601,789520,2022-04-21,1,0,0
fap422520603,789520,2022-04-21,0,0,0
fap422521301,789521,2022-04-21,0,1,0
fap422521303,789521,2022-04-21,0,0,0
fap422521402,789521,2022-04-21,1,1,1
fap422521501,789521,2022-04-21,0,1,0
fap422522302,789522,2022-04-21,1,1,1
fap422522401,789522,2022-04-21,1,1,1
fap422522603,789522,2022-04-21,0,1,0
fap422601602,789601,2022-04-21,1,0,0
fap422603102,789603,2022-04-21,0,1,0
fap422603302,789603,2022-04-21,1,0,0
fap422603602,789603,2022-04-21,1,1,1
fap422621402,789621,2022-04-21,1,1,1
fap422622203,789622,2022-04-21,0,1,0
fap422622501,789622,2022-04-21,1,1,1
fap422622502,789622,2022-04-21,0,0,0
fap422702301,789702,2022-04-21,1,0,0
fap422702502,789702,2022-04-21,1,0,0
fap422703502,789703,2022-04-21,1,1,1
fap422703602,789703,2022-04-21,0,1,0
fap422720201,789720,2022-04-21,1,0,0
fap422720402,789720,2022-04-21,0,1,0
fap422721203,789721,2022-04-21,0,1,0
fap422721501,789721,2022-04-21,1,1,1
fap422721603,789721,2022-04-21,1,0,0
fap422902202,789902,2022-04-21,0,1,0
fap422902503,789902,2022-04-21,1,0,0
fap422903103,789903,2022-04-21,1,0,0
fap422903303,789903,2022-04-21,0,0,0
fap423101202,789101,2022-04-21,1,1,1
fap423101601,789101,2022-04-21,0,1,0
fap423102403,789102,2022-04-21,1,1,1
fap423103201,789103,2022-04-21,0,0,0
fap423103202,789103,2022-04-21,0,1,0
fap423103203,789103,2022-04-21,1,1,1
fap423103303,789103,2022-04-21,1,1,1
fap423121101,789121,2022-04-21,0,1,0
fap423121403,789121,2022-04-21,0,0,0
fap423121503,789121,2022-04-21,1,1,1
fap423122102,789122,2022-04-21,0,0,0
fap423122203,789122,2022-04-21,0,0,0
fap423201302,789201,2022-04-21,0,1,0
fap423201403,789201,2022-04-21,0,1,0
fap423201502,789201,2022-04-21,1,1,1
fap423202301,789202,2022-04-21,1,1,1
fap423203102,789203,2022-04-21,1,0,0
fap423220203,789220,2022-04-21,1,1,1
fap423221301,789221,2022-04-21,1,1,1
fap423301102,789301,2022-04-21,1,1,1
fap423301603,789301,2022-04-21,1,0,0
fap423303403,789303,2022-04-21,1,0,0
fap423303602,789303,2022-04-21,0,0,0
fap423320301,789320,2022-04-21,0,0,0
fap423320401,789320,2022-04-21,1,1,1
fap423321401,789321,2022-04-21,0,1,0
fap423321503,789321,2022-04-21,1,1,1
fap423401102,789401,2022-04-21,0,1,0
fap423401602,789401,2022-04-21,1,0,0
fap423402601,789402,2022-04-21,1,1,1
fap423403401,789403,2022-04-21,1,1,1
fap423403403,789403,2022-04-21,1,1,1
fap423420402,789420,2022-04-21,0,0,0
fap423420403,789420,2022-04-21,1,1,1
fap423420501,789420,2022-04-21,0,1,0
fap423421103,789421,2022-04-21,1,0,0
fap423421203,789421,2022-04-21,1,1,1
fap423421602,789421,2022-04-21,0,0,0
fap423422302,789422,2022-04-21,1,1,1
fap423422501,789422,2022-04-21,0,1,0
fap423501603,789501,2022-04-21,1,0,0
fap423503303,789503,2022-04-21,1,1,1
fap423503402,789503,2022-04-21,1,1,1
fap423520401,789520,2022-04-21,0,0,0
fap423521301,789521,2022-04-21,0,1,0
fap423521303,789521,2022-04-21,1,1,1
fap423521603,789521,2022-04-21,0,1,0
fap423522401,789522,2022-04-21,1,0,0
fap423522603,789522,2022-04-21,0,1,0
fap423601201,789601,2022-04-21,0,1,0
fap423601401,789601,2022-04-21,1,0,0
fap423603202,789603,2022-04-21,1,0,0
fap423603302,789603,2022-04-21,0,1,0
fap423621602,789621,2022-04-21,1,0,0
fap423621603,789621,2022-04-21,1,1,1
fap423622602,789622,2022-04-21,1,0,0
fap423702602,789702,2022-04-21,1,0,0
fap423703601,789703,2022-04-21,1,1,1
fap423720603,789720,2022-04-21,1,1,1
fap423721401,789721,2022-04-21,0,0,0
fap423721503,789721,2022-04-21,1,0,0
fap423902501,789902,2022-04-21,1,0,0
fap423903202,789903,2022-04-21,0,0,0
fap423903603,789903,2022-04-21,0,1,0
fap424101201,789101,2022-04-21,1,1,1
fap424101401,789101,2022-04-21,1,1,1
fap424102303,789102,2022-04-21,0,1,0
fap424102502,789102,2022-04-21,1,1,1
fap424103603,789103,2022-04-21,1,0,0
fap424121203,789121,2022-04-21,0,1,0
fap424121503,789121,2022-04-21,1,1,1
fap424121603,789121,2022-04-21,0,1,0
fap424201602,789201,2022-04-21,1,0,0
fap424202602,789202,2022-04-21,1,1,1
fap424203302,789203,2022-04-21,1,1,1
fap424220503,789220,2022-04-21,1,1,1
fap424221102,789221,2022-04-21,0,1,0
fap424221502,789221,2022-04-21,1,1,1
fap424301602,789301,2022-04-21,1,1,1
fap424303103,789303,2022-04-21,0,0,0
fap424303202,789303,2022-04-21,1,0,0
fap424320301,789320,2022-04-21,1,1,1
fap424321303,789321,2022-04-21,1,1,1
fap424401602,789401,2022-04-21,1,0,0
fap424402601,789402,2022-04-21,1,1,1
fap424403403,789403,2022-04-21,1,1,1
fap424403502,789403,2022-04-21,0,1,0
fap424403603,789403,2022-04-21,1,0,0
fap424420201,789420,2022-04-21,0,1,0
fap424420401,789420,2022-04-21,0,0,0
fap424421502,789421,2022-04-21,0,1,0
fap424421602,789421,2022-04-21,1,0,0
fap424422302,789422,2022-04-21,0,1,0
fap424501102,789501,2022-04-21,0,1,0
fap424501601,789501,2022-04-21,1,1,1
fap424503502,789503,2022-04-21,1,0,0
fap424520503,789520,2022-04-21,0,0,0
fap424520603,789520,2022-04-21,0,0,0
fap424521603,789521,2022-04-21,0,0,0
fap424522203,789522,2022-04-21,0,0,0
fap424601303,789601,2022-04-21,1,0,0
fap424601503,789601,2022-04-21,1,0,0
fap424603401,789603,2022-04-21,0,0,0
fap424621503,789621,2022-04-21,1,0,0
fap424622102,789622,2022-04-21,0,1,0
fap424622202,789622,2022-04-21,0,1,0
fap424622401,789622,2022-04-21,1,1,1
fap424622601,789622,2022-04-21,1,1,1
fap424703401,789703,2022-04-21,1,0,0
fap424703403,789703,2022-04-21,1,1,1
fap424720602,789720,2022-04-21,1,0,0
fap424721101,789721,2022-04-21,0,1,0
fap424721603,789721,2022-04-21,1,0,0
fap424902603,789902,2022-04-21,1,0,0
fap424903302,789903,2022-04-21,1,0,0
fap423101203,789101,2022-04-22,1,0,0
fap423101603,789101,2022-04-22,0,1,0
fap423102103,789102,2022-04-22,1,1,1
fap423103603,789103,2022-04-22,1,0,0
fap423121402,789121,2022-04-22,0,1,0
fap423121603,789121,2022-04-22,1,0,0
fap423122101,789122,2022-04-22,1,0,0
fap423122301,789122,2022-04-22,1,1,1
fap423122502,789122,2022-04-22,0,0,0
fap423201102,789201,2022-04-22,1,0,0
fap423201103,789201,2022-04-22,0,1,0
fap423202103,789202,2022-04-22,1,0,0
fap423203203,789203,2022-04-22,1,0,0
fap423220602,789220,2022-04-22,1,1,1
fap423221202,789221,2022-04-22,1,1,1
fap423301601,789301,2022-04-22,1,0,0
fap423303502,789303,2022-04-22,1,1,1
fap423320601,789320,2022-04-22,1,0,0
fap423321601,789321,2022-04-22,1,1,1
fap423401101,789401,2022-04-22,0,1,0
fap423401403,789401,2022-04-22,1,1,1
fap423402103,789402,2022-04-22,0,0,0
fap423402202,789402,2022-04-22,1,0,0
fap423402501,789402,2022-04-22,1,1,1
fap423403602,789403,2022-04-22,1,1,1
fap423420203,789420,2022-04-22,0,1,0
fap423420601,789420,2022-04-22,1,1,1
fap423421301,789421,2022-04-22,0,1,0
fap423421303,789421,2022-04-22,0,0,0
fap423421403,789421,2022-04-22,0,0,0
fap423422202,789422,2022-04-22,0,1,0
fap423501601,789501,2022-04-22,1,0,0
fap423503102,789503,2022-04-22,0,0,0
fap423503403,789503,2022-04-22,1,0,0
fap423520302,789520,2022-04-22,0,0,0
fap423520603,789520,2022-04-22,0,0,0
fap423521203,789521,2022-04-22,0,0,0
fap423521601,789521,2022-04-22,1,0,0
fap423521602,789521,2022-04-22,0,1,0
fap423522402,789522,2022-04-22,0,0,0
fap423522403,789522,2022-04-22,0,1,0
fap423601202,789601,2022-04-22,1,0,0
fap423601303,789601,2022-04-22,1,0,0
fap423603203,789603,2022-04-22,0,0,0
fap423603403,789603,2022-04-22,1,0,0
fap423621201,789621,2022-04-22,1,1,1
fap423702601,789702,2022-04-22,1,0,0
fap423703402,789703,2022-04-22,1,0,0
fap423703501,789703,2022-04-22,0,1,0
fap423703602,789703,2022-04-22,1,1,1
fap423720103,789720,2022-04-22,1,1,1
fap423902303,789902,2022-04-22,1,0,0
fap423903102,789903,2022-04-22,0,0,0
fap423903201,789903,2022-04-22,1,0,0
fap423903303,789903,2022-04-22,1,0,0
fap424101503,789101,2022-04-22,1,0,0
fap424101601,789101,2022-04-22,0,0,0
fap424102103,789102,2022-04-22,1,1,1
fap424102603,789102,2022-04-22,1,0,0
fap424103402,789103,2022-04-22,1,0,0
fap424103602,789103,2022-04-22,1,0,0
fap424121101,789121,2022-04-22,0,1,0
fap424121301,789121,2022-04-22,0,1,0
fap424121403,789121,2022-04-22,0,1,0
fap424122301,789122,2022-04-22,0,1,0
fap424122403,789122,2022-04-22,1,0,0
fap424201102,789201,2022-04-22,1,1,1
fap424202403,789202,2022-04-22,1,1,1
fap424203102,789203,2022-04-22,0,1,0
fap424203603,789203,2022-04-22,1,1,1
fap424220203,789220,2022-04-22,0,1,0
fap424220603,789220,2022-04-22,1,0,0
fap424221202,789221,2022-04-22,0,1,0
fap424221501,789221,2022-04-22,1,1,1
fap424221602,789221,2022-04-22,1,1,1
fap424301601,789301,2022-04-22,1,1,1
fap424301603,789301,2022-04-22,1,0,0
fap424303601,789303,2022-04-22,1,0,0
fap424320501,789320,2022-04-22,1,1,1
fap424320503,789320,2022-04-22,1,1,1
fap424321503,789321,2022-04-22,1,0,0
fap424401303,789401,2022-04-22,1,1,1
fap424402602,789402,2022-04-22,1,1,1
fap424403501,789403,2022-04-22,1,1,1
fap424403602,789403,2022-04-22,0,1,0
fap424420102,789420,2022-04-22,0,1,0
fap424420503,789420,2022-04-22,0,1,0
fap424420603,789420,2022-04-22,0,1,0
fap424421301,789421,2022-04-22,1,1,1
fap424421302,789421,2022-04-22,0,0,0
fap424421601,789421,2022-04-22,0,0,0
fap424421603,789421,2022-04-22,0,0,0
fap424422202,789422,2022-04-22,0,1,0
fap424422203,789422,2022-04-22,1,1,1
fap424422303,789422,2022-04-22,0,1,0
fap424501603,789501,2022-04-22,1,0,0
fap424503301,789503,2022-04-22,1,1,1
fap424503401,789503,2022-04-22,0,1,0
fap424520602,789520,2022-04-22,0,1,0
fap424521303,789521,2022-04-22,0,1,0
fap424521601,789521,2022-04-22,1,1,1
fap424522601,789522,2022-04-22,1,1,1
fap424601602,789601,2022-04-22,1,0,0
fap424603501,789603,2022-04-22,0,1,0
fap424603602,789603,2022-04-22,1,0,0
fap424621502,789621,2022-04-22,0,0,0
fap424621602,789621,2022-04-22,1,1,1
fap424622402,789622,2022-04-22,1,0,0
fap424702501,789702,2022-04-22,1,0,0
fap424703402,789703,2022-04-22,0,1,0
fap424703601,789703,2022-04-22,1,0,0
fap424720301,789720,2022-04-22,1,1,1
fap424721602,789721,2022-04-22,1,1,1
fap424902301,789902,2022-04-22,1,1,1
fap424903502,789903,2022-04-22,1,0,0
fap425101502,789101,2022-04-22,1,0,0
fap425102202,789102,2022-04-22,1,0,0
fap425102402,789102,2022-04-22,0,1,0
fap425102501,789102,2022-04-22,0,1,0
fap425103503,789103,2022-04-22,1,0,0
fap425121301,789121,2022-04-22,1,0,0
fap425121501,789121,2022-04-22,0,1,0
fap425122201,789122,2022-04-22,0,0,0
fap425201303,789201,2022-04-22,0,0,0
fap425201501,789201,2022-04-22,1,0,0
fap425202301,789202,2022-04-22,1,0,0
fap425202502,789202,2022-04-22,0,0,0
fap425203301,789203,2022-04-22,1,1,1
fap425203303,789203,2022-04-22,1,1,1
fap425220203,789220,2022-04-22,0,1,0
fap425220601,789220,2022-04-22,1,0,0
fap425221301,789221,2022-04-22,1,1,1
fap425221502,789221,2022-04-22,1,0,0
fap425301602,789301,2022-04-22,1,1,1
fap425303503,789303,2022-04-22,1,1,1
fap425320402,789320,2022-04-22,1,1,1
fap425320403,789320,2022-04-22,1,0,0
fap425321503,789321,2022-04-22,1,1,1
fap425401603,789401,2022-04-22,1,1,1
fap425402503,789402,2022-04-22,0,0,0
fap425402601,789402,2022-04-22,1,1,1
fap425403302,789403,2022-04-22,1,0,0
fap425403403,789403,2022-04-22,1,1,1
fap425420102,789420,2022-04-22,0,1,0
fap425420301,789420,2022-04-22,0,1,0
fap425421301,789421,2022-04-22,0,0,0
fap425422201,789422,2022-04-22,0,1,0
fap425422501,789422,2022-04-22,1,1,1
fap425422603,789422,2022-04-22,0,0,0
fap425501603,789501,2022-04-22,1,0,0
fap425503101,789503,2022-04-22,0,0,0
fap425503501,789503,2022-04-22,1,1,1
fap425521501,789521,2022-04-22,0,1,0
fap425521502,789521,2022-04-22,0,1,0
fap425521503,789521,2022-04-22,1,1,1
fap425522103,789522,2022-04-22,1,1,1
fap425522203,789522,2022-04-22,0,0,0
fap425601402,789601,2022-04-22,1,0,0
fap425603601,789603,2022-04-22,1,0,0
fap425621603,789621,2022-04-22,1,1,1
fap425622503,789622,2022-04-22,1,0,0
fap425702301,789702,2022-04-22,1,0,0
fap425703503,789703,2022-04-22,1,0,0
fap425720302,789720,2022-04-22,0,1,0
fap425720501,789720,2022-04-22,1,1,1
fap425721601,789721,2022-04-22,1,0,0
fap425902403,789902,2022-04-22,1,0,0
fap425902503,789902,2022-04-22,1,1,1
fap424101303,789101,2022-04-23,0,0,0
fap424101602,789101,2022-04-23,1,1,1
fap424102402,789102,2022-04-23,1,1,1
fap424102503,789102,2022-04-23,1,1,1
fap424102602,789102,2022-04-23,0,0,0
fap424103503,789103,2022-04-23,1,0,0
fap424121103,789121,2022-04-23,0,1,0
fap424121401,789121,2022-04-23,0,0,0
fap424122202,789122,2022-04-23,1,0,0
fap424122302,789122,2022-04-23,0,0,0
fap424122503,789122,2022-04-23,0,0,0
fap424201202,789201,2022-04-23,0,1,0
fap424201301,789201,2022-04-23,1,0,0
fap424201603,789201,2022-04-23,1,0,0
fap424202201,789202,2022-04-23,1,0,0
fap424202603,789202,2022-04-23,1,0,0
fap424203503,789203,2022-04-23,1,0,0
fap424220403,789220,2022-04-23,1,0,0
fap424220501,789220,2022-04-23,0,1,0
fap424220502,789220,2022-04-23,0,1,0
fap424220601,789220,2022-04-23,1,0,0
fap424221601,789221,2022-04-23,1,0,0
fap424301201,789301,2022-04-23,1,1,1
fap424301301,789301,2022-04-23,1,1,1
fap424320502,789320,2022-04-23,0,1,0
fap424320603,789320,2022-04-23,1,0,0
fap424321603,789321,2022-04-23,1,1,1
fap424401203,789401,2022-04-23,1,0,0
fap424402203,789402,2022-04-23,1,0,0
fap424402501,789402,2022-04-23,1,0,0
fap424403503,789403,2022-04-23,1,1,1
fap424420502,789420,2022-04-23,0,0,0
fap424421203,789421,2022-04-23,1,0,0
fap424421403,789421,2022-04-23,0,0,0
fap424422402,789422,2022-04-23,0,1,0
fap424422602,789422,2022-04-23,1,1,1
fap424501502,789501,2022-04-23,1,0,0
fap424503602,789503,2022-04-23,1,1,1
fap424503603,789503,2022-04-23,0,1,0
fap424520203,789520,2022-04-23,1,0,0
fap424520501,789520,2022-04-23,0,0,0
fap424520601,789520,2022-04-23,0,1,0
fap424521201,789521,2022-04-23,0,0,0
fap424521202,789521,2022-04-23,1,0,0
fap424521203,789521,2022-04-23,0,0,0
fap424521503,789521,2022-04-23,0,1,0
fap424522301,789522,2022-04-23,0,0,0
fap424522303,789522,2022-04-23,0,1,0
fap424522603,789522,2022-04-23,0,1,0
fap424601501,789601,2022-04-23,1,0,0
fap424603103,789603,2022-04-23,1,1,1
fap424621102,789621,2022-04-23,1,1,1
fap424621103,789621,2022-04-23,0,1,0
fap424621601,789621,2022-04-23,1,1,1
fap424622501,789622,2022-04-23,1,0,0
fap424622503,789622,2022-04-23,0,1,0
fap424702603,789702,2022-04-23,1,0,0
fap424703603,789703,2022-04-23,1,1,1
fap424720402,789720,2022-04-23,1,1,1
fap424721501,789721,2022-04-23,1,0,0
fap424902601,789902,2022-04-23,1,0,0
fap424903402,789903,2022-04-23,1,0,0
fap425101101,789101,2022-04-23,0,1,0
fap425101402,789101,2022-04-23,1,1,1
fap425102601,789102,2022-04-23,1,1,1
fap425103403,789103,2022-04-23,1,0,0
fap425121201,789121,2022-04-23,0,0,0
fap425121203,789121,2022-04-23,0,0,0
fap425121401,789121,2022-04-23,1,1,1
fap425121503,789121,2022-04-23,0,1,0
fap425122403,789122,2022-04-23,0,0,0
fap425122501,789122,2022-04-23,0,0,0
fap425201502,789201,2022-04-23,1,1,1
fap425201503,789201,2022-04-23,1,1,1
fap425202603,789202,2022-04-23,1,1,1
fap425203401,789203,2022-04-23,0,1,0
fap425203603,789203,2022-04-23,1,0,0
fap425220502,789220,2022-04-23,1,0,0
fap425220503,789220,2022-04-23,0,1,0
fap425220602,789220,2022-04-23,1,0,0
fap425221201,789221,2022-04-23,0,1,0
fap425221601,789221,2022-04-23,1,1,1
fap425301502,789301,2022-04-23,1,0,0
fap425303202,789303,2022-04-23,1,0,0
fap425303603,789303,2022-04-23,1,1,1
fap425320401,789320,2022-04-23,0,1,0
fap425320502,789320,2022-04-23,0,0,0
fap425321102,789321,2022-04-23,1,0,0
fap425321501,789321,2022-04-23,1,1,1
fap425401102,789401,2022-04-23,1,0,0
fap425402302,789402,2022-04-23,0,0,0
fap425402402,789402,2022-04-23,1,1,1
fap425402403,789402,2022-04-23,1,1,1
fap425403203,789403,2022-04-23,1,0,0
fap425420101,789420,2022-04-23,1,1,1
fap425420402,789420,2022-04-23,1,1,1
fap425420501,789420,2022-04-23,0,1,0
fap425421402,789421,2022-04-23,0,0,0
fap425421502,789421,2022-04-23,1,0,0
fap425421602,789421,2022-04-23,0,0,0
fap425421603,789421,2022-04-23,1,1,1
fap425422102,789422,2022-04-23,1,1,1
fap425422203,789422,2022-04-23,0,1,0
fap425501202,789501,2022-04-23,1,0,0
fap425503502,789503,2022-04-23,0,1,0
fap425503603,789503,2022-04-23,1,1,1
fap425520103,789520,2022-04-23,0,1,0
fap425520303,789520,2022-04-23,1,1,1
fap425520402,789520,2022-04-23,0,0,0
fap425520501,789520,2022-04-23,0,0,0
fap425521202,789521,2022-04-23,0,0,0
fap425521602,789521,2022-04-23,1,1,1
fap425522403,789522,2022-04-23,0,1,0
fap425522501,789522,2022-04-23,0,0,0
fap425522602,789522,2022-04-23,1,1,1
fap425522603,789522,2022-04-23,0,0,0
fap425601101,789601,2022-04-23,1,1,1
fap425603203,789603,2022-04-23,1,0,0
fap425603301,789603,2022-04-23,1,1,1
fap425603401,789603,2022-04-23,0,1,0
fap425621102,789621,2022-04-23,0,1,0
fap425621503,789621,2022-04-23,1,0,0
fap425622401,789622,2022-04-23,1,1,1
fap425622402,789622,2022-04-23,0,0,0
fap425622601,789622,2022-04-23,1,0,0
fap425702102,789702,2022-04-23,0,0,0
fap425702603,789702,2022-04-23,1,0,0
fap425720602,789720,2022-04-23,1,1,1
fap425721302,789721,2022-04-23,0,1,0
fap425721503,789721,2022-04-23,1,1,1
fap425902602,789902,2022-04-23,0,1,0
fap425902603,789902,2022-04-23,1,1,1
fap425903102,789903,2022-04-23,0,1,0
fap425903502,789903,2022-04-23,1,0,0
fap426101502,789101,2022-04-23,1,0,0
fap426101603,789101,2022-04-23,1,1,1
fap426102503,789102,2022-04-23,1,0,0
fap426103202,789103,2022-04-23,1,0,0
fap426121202,789121,2022-04-23,0,1,0
fap426121501,789121,2022-04-23,1,0,0
fap426122202,789122,2022-04-23,1,1,1
fap426122302,789122,2022-04-23,0,0,0
fap426122402,789122,2022-04-23,0,1,0
fap426122502,789122,2022-04-23,1,0,0
fap426201503,789201,2022-04-23,1,0,0
fap426202201,789202,2022-04-23,1,0,0
fap426202301,789202,2022-04-23,0,0,0
fap426202302,789202,2022-04-23,1,0,0
fap426202403,789202,2022-04-23,0,1,0
fap426203401,789203,2022-04-23,0,1,0
fap426203602,789203,2022-04-23,1,1,1
fap426220403,789220,2022-04-23,1,0,0
fap426221602,789221,2022-04-23,1,1,1
fap426301302,789301,2022-04-23,1,1,1
fap426301602,789301,2022-04-23,0,1,0
fap426303601,789303,2022-04-23,1,1,1
fap426320202,789320,2022-04-23,1,1,1
fap426401601,789401,2022-04-23,1,0,0
fap426402203,789402,2022-04-23,0,1,0
fap426402601,789402,2022-04-23,1,0,0
fap426421102,789421,2022-04-23,1,0,0
fap426421201,789421,2022-04-23,0,0,0
fap426421303,789421,2022-04-23,0,0,0
fap426422602,789422,2022-04-23,0,0,0
fap426501502,789501,2022-04-23,0,1,0
fap426501503,789501,2022-04-23,1,0,0
fap426503403,789503,2022-04-23,1,0,0
fap426503503,789503,2022-04-23,0,1,0
fap426521203,789521,2022-04-23,1,0,0
fap426521301,789521,2022-04-23,0,1,0
fap426521502,789521,2022-04-23,1,1,1
fap426521503,789521,2022-04-23,0,1,0
fap426521603,789521,2022-04-23,0,0,0
fap426522603,789522,2022-04-23,0,1,0
fap426601502,789601,2022-04-23,1,0,0
fap426603303,789603,2022-04-23,1,1,1
fap426621502,789621,2022-04-23,1,0,0
fap426622502,789622,2022-04-23,1,1,1
fap426702202,789702,2022-04-23,1,0,0
fap426702302,789702,2022-04-23,0,0,0
fap426703601,789703,2022-04-23,1,0,0
fap426720403,789720,2022-04-23,1,1,1
fap426720502,789720,2022-04-23,0,1,0
fap426721402,789721,2022-04-23,0,1,0
fap426721502,789721,2022-04-23,1,0,0
fap426902402,789902,2022-04-23,1,1,1
fap426902602,789902,2022-04-23,1,0,0
fap426903601,789903,2022-04-23,1,0,0
fap425101201,789101,2022-04-24,0,1,0
fap425101303,789101,2022-04-24,1,1,1
fap425101602,789101,2022-04-24,1,0,0
